update,cal_acc,cal_cov,cal_size,ood_acc,ood_cov,ood_size
calibration,0.75404,0.8975600000000001,2.13692,,,
none,,,,46.19999694824219,0.6727341751918159,3.1618646099744248
eacp,,,,64.30199432373047,0.9284087276214834,10.95428388746803
eacp_gini,,,,64.43000030517578,0.8043678069053708,2.220987851662404
eacp_top2,,,,64.22199249267578,0.8092631074168798,2.3505434782608696
eacp_gini_norm,,,,64.21600341796875,0.8998161764705882,6.713035485933504
eacp_top2_norm,,,,64.23400115966797,0.9156609654731458,8.892403292838875
eacp_adaptive,,,,64.15399932861328,0.9330043158567775,12.318853900255755
eacp_online,,,,64.19599914550781,0.9303268861892583,10.99070891943734
eacp_sliding,,,,64.25599670410156,0.9290880754475703,11.061121323529411
eacp_top2_norm_adaptive,,,,64.3759994506836,0.9232736572890026,10.207860453964194
eacp_adaptive_scaling,,,,64.24199676513672,0.9382792519181585,14.734914482097187
tent_ecp,,,,62.768001556396484,0.9312260230179028,12.824068893861893
tent_ecp_adaptive,,,,62.59799575805664,0.9352621483375959,14.028772378516624
