update,cal_acc,cal_cov,cal_size,ood_acc,ood_cov,ood_size
calibration,0.75456,0.8999600000000001,2.1584,,,
none,,,,65.11599731445312,0.834259111253197,2.623781170076726
eacp,,,,70.01799774169922,0.9355019181585678,6.772538363171355
eacp_gini,,,,69.97799682617188,0.8413523017902813,1.9664921675191815
eacp_top2,,,,70.29399871826172,0.8507832480818415,2.1145899936061383
eacp_gini_norm,,,,69.95999908447266,0.909167199488491,4.322630274936062
eacp_top2_norm,,,,70.2760009765625,0.9273697250639387,5.858515824808184
eacp_adaptive,,,,70.3499984741211,0.9376398657289002,7.219229539641944
eacp_online,,,,70.093994140625,0.9352821291560103,6.714274296675192
eacp_sliding,,,,70.02799987792969,0.9365209398976982,6.773657289002558
eacp_top2_norm_adaptive,,,,70.23199462890625,0.9329843350383632,6.612212276214834
eacp_adaptive_scaling,,,,70.47799682617188,0.937440057544757,7.568753996163683
tent_ecp,,,,69.91199493408203,0.9412963554987213,7.5827006074168795
tent_ecp_adaptive,,,,70.12799835205078,0.9430746483375959,8.08473865089514
