update,cal_acc,cal_cov,cal_size,ood_acc,ood_cov,ood_size
calibration,0.7538400000000001,0.898,2.13056,,,
none,,,,63.19000244140625,0.8120023885350318,2.4983081210191083
eacp,,,,62.93999481201172,0.9107285031847133,9.031150477707007
eacp_gini,,,,62.93999481201172,0.785031847133758,2.1855095541401273
eacp_top2,,,,62.93000030517578,0.7969745222929936,2.348825636942675
eacp_adaptive,,,,63.040000915527344,0.911922770700637,9.79906449044586
tent_ecp,,,,62.73999786376953,0.9151074840764332,9.441281847133759
