update,cal_acc,cal_cov,cal_size,ood_acc,ood_cov,ood_size
calibration,0.7596,0.9020800000000001,2.17572,,,
eacp,,,,62.97999572753906,0.9137141719745223,9.3546974522293
eacp_adaptive_scaling,,,,63.13999938964844,0.9210788216560509,11.104100318471337
