update,cal_acc,cal_cov,cal_size,ood_acc,ood_cov,ood_size
calibration,0.75624,0.9047200000000001,2.21228,,,
eacp,,,,63.0,0.9134156050955414,9.608379777070065
eacp_adaptive_scaling,,,,63.089996337890625,0.9320262738853503,14.20421974522293
